ReportCardYear,DISTRICTNM,SCHOOLNM,SCHOOLID,SCHOOLTYPECD,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2018,Charleston County School District,Simmons-Pinckney Middle,1001115,M,244 President Avenue,Charleston,SC,29445,6-8,244,843-724-7789,simmonspinckney.ccsdschools.com,Nathan L. Nelson,,,21
2018,Charleston County School District,Deer Park Middle School,1001116,M,2263 Otranto Rd,North Charleston,SC,29406,5-7,563,843-990-5200,deerpark.ccsdschools.com,Paul Padron,,,35
2018,Charleston County School District,Carolina Park Elementary,1001117,E,3650 Park Avenue Blvd.,Mt. Pleasant,SC,29466,PK-5,666,843-856-8060,carolinapark.ccsdschools.com,Michael C. Antonelli,,,37
2018,Charleston County School District,Camp Road Middle School,1001118,M,1484 Camp Road,Charleston,SC,29412,6-8,801,843-762-2784,camproad.ccsdschools.com,David A. Parler,,,46
2018,Charleston County School District,Meeting Street Elementary At Brentwood,1001200,E,2685 Leeds Ave.,North Charleston,SC,29405,PK-4,533,843-529-3130,mseb.ccsdschools.com,Sarah Campbell,,,88
2018,Charleston County School District,Charleston Development Academy,1001612,E,233 Line Street,Charleston,SC,29403,PK-8,183,843-722-2689,developmentacademy.ccsdschools.com,Shawn Johnson,,,20
2018,Charleston County School District,Charleston Development Academy,1001612,M,233 Line Street,Charleston,SC,29403,PK-8,183,843-722-2689,developmentacademy.ccsdschools.com,Shawn Johnson,,,20
2018,Charleston County School District,East Cooper Montessori Charter,1001614,E,1120 Rifle Range Road,Mt. Pleasant,SC,29464,PK-8,364,843-216-2883,www.montessoricharterschool.com,Jody Swanigan,,,23
2018,Charleston County School District,East Cooper Montessori Charter,1001614,M,1120 Rifle Range Road,Mt. Pleasant,SC,29464,PK-8,364,843-216-2883,www.montessoricharterschool.com,Jody Swanigan,,,23
2018,Charleston County School District,Greg Mathis Charter High School,1001615,H,2872 Azalea Drive,"North Charleston, SC",SC,29405,9-12,73,843-557-1611,http://gmchsccsd.sharpschool.net/,Natrice Henriques,,,9
2018,Charleston County School District,James Island Charter High School,1001616,H,1000 Fort Johnson Road,Charleston,SC,29412,9-12,1590,843-762-2754,jichs.ccsdschools.com,Timothy Thorn,,,101
2018,Charleston County School District,Orange Grove Charter School,1001618,E,1225 Orange Branch Road,Charleston,SC,29407,PK-8,1157,843-763-1520,ogecs.ccsdschools.com,John H. Clendaniel,,,77
2018,Charleston County School District,Orange Grove Charter School,1001618,M,1225 Orange Branch Road,Charleston,SC,29407,PK-8,1157,843-763-1520,ogecs.ccsdschools.com,John H. Clendaniel,,,77
2018,Charleston County School District,Charleston Charter School For Math And Science,1001620,H,1002 King Street,Charleston,SC,29403,6-12,551,843-720-3085,https://charlestonmathscience.org/,Mary Carmichael,,,43
2018,Charleston County School District,Charleston Charter School For Math And Science,1001620,M,1002 King Street,Charleston,SC,29403,6-12,551,843-720-3085,https://charlestonmathscience.org/,Mary Carmichael,,,43
2018,Charleston County School District,Pattison's Academy For Comprehensive Education,1001628,E,2014 Bees Ferry Road,Charleston,SC,29414,K-12,38,843-556-1070,www.pattisonsacademy.org,Laura Del Duca,,,5
2018,Charleston County School District,Pattison's Academy For Comprehensive Education,1001628,H,2014 Bees Ferry Road,Charleston,SC,29414,K-12,38,843-556-1070,www.pattisonsacademy.org,Laura Del Duca,,,5
2018,Charleston County School District,Pattison's Academy For Comprehensive Education,1001628,M,2014 Bees Ferry Road,Charleston,SC,29414,K-12,38,843-556-1070,www.pattisonsacademy.org,Laura Del Duca,,,5
2018,Charleston County School District,Carolina Voyager Charter School,1001629,E,721 Wappoo Road,Charleston,SC,29407,K-5,248,843-203-3891,www.carolinavoyager.org,Dr. Harry Walker,,,18
2018,Charleston County School District,Allegro Charter School Of Music,1001630,H,120 Broad Street,Charleston,SC,29401,6-11,183,843-937-8033,http://allegrocharterschool.org,Daniel Neikirk,,,17
2018,Charleston County School District,Allegro Charter School Of Music,1001630,M,120 Broad Street,Charleston,SC,29401,6-11,183,843-937-8033,http://allegrocharterschool.org,Daniel Neikirk,,,17
2018,Charleston County School District,Prestige Preparatory Academy,1001631,E,2415 Avenue F,North Charleston,SC,29405,K-5,59,843-529-6016,www.prestigepreparatoryacademy.org,J. Harrison Coleman,,,5
2018,Charleston County School District,Charleston County School District,1001999,D,75 Calhoun Street,Charleston,SC,29401,PK-12,48937,843-937-6300,http://district.ccsdschools.com,"Gerrita Postlewait, Ed.D.","Gerrita Postlewait, Ed.D.",Mrs. Kate Darby,3471
2018,Cherokee County School District 1,Blacksburg High School,1101001,H,201 W. Ramseur Drive,Blacksburg,SC,29702,9-12,554,864-206-2378,https://bhs.cherokee1.org/,Craig Bramlett,,,37
2018,Cherokee County School District 1,John E. Ewing Middle School,1101002,M,171 East Junior High Road,Gaffney,SC,29340,6-8,403,864-206-2449,https://ems.cherokee1.org/,Dr. Denise Wooten,,,28
2018,Cherokee County School District 1,Gaffney High School,1101003,H,149 Twin Lake Road,Gaffney,SC,29341,9-12,2019,864-206-2000,https://ghs.cherokee1.org/,Dr. Raashad Fitzpatrick,,,119
2018,Cherokee County School District 1,Granard Middle,1101004,M,815 W. Rutledge Avenue,Gaffney,SC,29341,6-8,550,864-206-2302,https://grm.cherokee1.org/,Gavin Fisher,,,37
2018,Cherokee County School District 1,Alma Elementary,1101005,E,213 Alma Street,Gaffney,SC,29340,PK-5,235,864-206-6482,https://aes.cherokee1.org/,Kim Camp,,,18
2018,Cherokee County School District 1,Blacksburg Middle School,1101007,M,101 London Street,Blacksburg,SC,29702,6-8,373,864-206-6829,https://bms.cherokee1.org/,Virgil Hampton,,,25
2018,Cherokee County School District 1,Corinth Elementary School,1101009,E,128 Corinth Road,Gaffney,SC,29340,PK-5,417,864-206-6600,https://ces.cherokee1.org/,Brenda Sharts,,,27
2018,Cherokee County School District 1,Draytonville Elementary School,1101010,E,2373 Wilkinsville Highway,Gaffney,SC,29340,PK-5,261,864-206-6783,https://des.cherokee1.org/,Isaac Wallace,,,19
2018,Cherokee County School District 1,Mary Bramlett Elementary,1101011,E,301 Spruce Street,Gaffney,SC,29340,PK-5,277,865-206-2520,https://mbe.cherokee1.org/,Johnnette Davenport Nesbitt,,,25
2018,Cherokee County School District 1,Goucher Elementary,1101012,E,604 Goucher School Road,Gaffney,SC,29340,PK-5,267,864-206-6890,https://ges.cherokee1.org/,Tanya Roberts,,,18
2018,Cherokee County School District 1,B D Lee Elementary School,1101015,E,401 Overbrook Drive,Gaffney,SC,29341,PK-5,340,864-206-6432,https://bdl.cherokee1.org/,Sharon Jefferies,,,27
2018,Cherokee County School District 1,Luther Vaughan Elementary School,1101019,E,192 Vaughan Road,Gaffney,SC,29341,PK-5,369,864-206-6054,https://lve.cherokee1.org/,Janice M.Keller,,,27
2018,Cherokee County School District 1,Blacksburg Elementary School,1101020,E,402 Hardin Street,Blacksburg,SC,29702,3-5,372,864-206-6518,https://bes.cherokee1.org/,Rita Martin,,,25
2018,Cherokee County School District 1,Limestone Central Elementary School,1101021,E,727 Pacolet Hwy.,Gaffney,SC,29340,PK-5,430,864-206-6620,https://lce.cherokee1.org/,Dr. Bryan K. Hullender,,,30
2018,Cherokee County School District 1,Grassy Pond Elementary,1101022,E,1146 Boiling Springs Hwy,Gaffney,SC,29341,PK-5,557,864-206-6671,https://gpe.cherokee1.org/,Erik Gerstenacker,,,35
2018,Cherokee County School District 1,Northwest Elementary School,1101023,E,840 Green River Road,Gaffney SC,SC,29341,PK-5,535,864-206-6727,https://nwe.cherokee1.org/,Mrs. Kathy Phillips,,,34
2018,Cherokee County School District 1,Gaffney Middle School,1101024,M,805 East Frederick Street,Gaffney,SC,29340,6-8,553,864-206-6129,https://gms.cherokee1.org/,Dr. Eric G. Blanton,,,39
2018,Cherokee County School District 1,Blacksburg Primary,1101025,P,1010 E. Cherokee Street,Blacksburg,SC,29702,PK-2,446,864-206-6936,https://bps.cherokee1.org/,Deborah Hamrick,,,27
2018,Cherokee County School District 1,Cherokee County School District 1,1101999,D,141 Twin Lake Rd.,"Gaffney, SC",SC,29341,PK-12,8958,864-206-2201,www.cherokee1.org,Dr. Quincie Moore,Dr. Quincie Moore,Mr. Johnny Sarratt,627
2018,Chester County School District,Chester High School,1201002,H,1330 JA Cochran By Pass,Chester,SC,29706,9-12,889,803-377-3161,http://chester.chs.schooldesk.net/,Dr. Duane Graham,,,49
2018,Chester County School District,Chester Middle School,1201004,M,1014 McCandless Road,Chester,SC,29706,6-8,550,803-377-8192,http://chester.cms.schooldesk.net/,Sheka Houston,,,40
2018,Chester County School District,Great Falls High School,1201005,H,411 Sunset Ave.,Great Falls,SC,29055,6-12,367,803-482-2210,Www.chester.gfmh.schooldesk.net,David Spencer/Glenda Brunson,,,29
2018,Chester County School District,Great Falls High School,1201005,M,411 Sunset Ave.,Great Falls,SC,29055,6-12,367,803-482-2210,Www.chester.gfmh.schooldesk.net,David Spencer/Glenda Brunson,,,29
2018,Chester County School District,Lewisville High School,1201006,H,3971 Lewisville High School Road,Richburg,SC,29729,9-12,365,803-789-5131,http://chester.lhs.schooldesk.net/,Tammy E. Snipes,,,23
2018,Chester County School District,Lewisville Middle School,1201008,M,3595 Lancaster Hwy,Richburg,SC,29729,6-8,295,803-789-5858,http://lms.chester.schooldesk.net/,Brian A. Edmond,,,21
2018,Chester County School District,Great Falls Elementary School,1201011,E,301 Dearborn Street,Great Falls,SC,29055,PK-5,424,803-482-2214,chester.greatfalls.schooldesk.net,Tammy Smith Taylor,,,27
2018,Chester County School District,Lewisville Elementary School,1201014,E,4006 Lewisville High School Road,Richburg,SC,29729,PK-5,630,803-789-5164,chester.lewisville.schooldesk.net,Anne Stone,,,42
2018,Chester County School District,Chester Park Elementary School Of Inquiry,1201018,E,835-C Lancaster Highway,Chester,SC,29706,PK-5,505,803-581-7282,http://chester.inquiry.schooldesk.net/,Robin K. Taylor,,,36
2018,Chester County School District,Chester Park School Of The Arts,1201020,E,835-A Lancaster Hwy,"Chester, SC",SC,29706,PK-5,446,803-581-7279,http://chester.arts.schooldesk.net/,Ruth Anne Pitt,,,35
2018,Chester County School District,Chester Park Center Of Literacy Through Technology,1201021,E,835 B Lancaster Hwy,Chester,SC,29706,PK-5,471,803-581-7275,http://chester.literacy.schooldesk.net/,Dr. Tammy Graham,,,32
2018,Chester County School District,The Academy For Teaching And Learning,1201601,E,109 Hinton Street,Chester,SC,29706,K-8,351,803-385-6334,AtLchester.com,"Mary Ann Dawkins
Robyn Caldwell",,,26
2018,Chester County School District,The Academy For Teaching And Learning,1201601,M,109 Hinton Street,Chester,SC,29706,K-8,351,803-385-6334,AtLchester.com,"Mary Ann Dawkins
Robyn Caldwell",,,26
2018,Chester County School District,Chester County School District,1201999,D,509 District Office Drive,Chester,SC,29706,PK-12,5293,803-581-9500,http://www.chester.k12.sc.us/,Dr. Angela H. Bain,Dr. Angela H. Bain,Mrs. Denise Lawson,384
2018,Chesterfield County School District,Cheraw High School,1301001,H,649 Chesterfield Highway,Cheraw,SC,29520,9-12,681,843-921-1000,https://chs.chesterfieldschools.org/,Dr. Jason R. Bryant,,,50
2018,Chesterfield County School District,Chesterfield High School,1301002,H,401 N Page Street,Chesterfield,SC,29709,9-12,508,843-623-2161,chesterfieldschools.org,Scott Radkin,,,36
2018,Chesterfield County School District,Long Middle School,1301005,M,1010 W. Greene Street,Cheraw,SC,29520,6-8,445,843-921-1010,https://lms.chesterfieldschools.org/,Karen Sharper Ellerbe,,,31
2018,Chesterfield County School District,Mcbee High School,1301006,H,"264 East Pine Avenue
PO Box 218",McBee,SC,29101,7-12,490,843-335-8251,www.chesterfieldschools.org,Dennis L. McDaniel,,,31
2018,Chesterfield County School District,Mcbee High School,1301006,M,"264 East Pine Avenue
PO Box 218",McBee,SC,29101,7-12,490,843-335-8251,www.chesterfieldschools.org,Dennis L. McDaniel,,,31
2018,Chesterfield County School District,Central High School,1301007,H,200 Zion Church Road,Pageland,SC,29728,9-12,578,843-672-6115,http://cnh.chesterfieldschools.org/,Damon L. Barnhill,,,48
2018,Chesterfield County School District,New Heights Middle School,1301008,M,5738 HWY 151,Jefferson,SC,29718,6-8,511,843-658-6830,https://nhms.chesterfieldschools.org,Nikki N. Miller,,,34
2018,Chesterfield County School District,Cheraw Primary School,1301012,P,321 High Street,Cheraw,SC,29520,PK-2,524,843-921-1020,https://cps.chesterfieldschools.org,Melisa Little,,,32
2018,Chesterfield County School District,Edwards Elementary School,1301014,E,2411 West Blvd.,Chesterfield,SC,29709,PK-5,537,843-623-2351,https://ees.chesterfieldschools.org/,Elizabeth K. Suggs,,,34
2018,Chesterfield County School District,Jefferson Elementary School,1301015,E,809 W. Elizabeth Street,Jefferson,SC,29718,PK-5,372,843-658-3295,https://jes.chesterfieldschools.org/,Omoro King,,,23
2018,Chesterfield County School District,Petersburg Primary School,1301019,P,326 North Arnold Street,Pageland,SC,29728,PK-2,424,843-672-6241,https://pps.chesterfieldschools.org/,Janice Kiser,,,29
2018,Chesterfield County School District,Mcbee Elementary School,1301020,E,284 East Maple Avenue,McBee,SC,29101,PK-6,410,843-335-8347,mes.chesterfieldschools.org,Dr. David Nutt / Mrs. Angela Demby,,,28
2018,Chesterfield County School District,Plainview Elementary School,1301021,E,16002 Hwy 102,Patrick,SC,29584,PK-6,162,843-498-6633,http://pve.chesterfieldschools.org/,Beth Melton,,,11
2018,Chesterfield County School District,Ruby Elementary,1301023,E,249 Thurman Avenue,Ruby,SC,29741,PK-5,276,843-634-6310,res@chesterfieldschools.org,Caroline K. Miles,,,18
2018,Chesterfield County School District,Cheraw Intermediate School,1301026,E,421 Chesterfield Hwy,Cheraw,SC,29520,3-5,489,843-921-1030,http://cis.chesterfieldschools.org/,Scott Eddins,,,33
2018,Chesterfield County School District,Pageland Elementary,1301027,E,715 West McGregor Street,Pageland,SC,29718,3-5,374,843-672-2400,pes@chesterfieldschools.org,Ellen Middleton,,,26
2018,Chesterfield County School District,Chesterfield-Ruby Middle School,1301028,M,14445 Hwy 9,Chesterfield,SC,29709,6-8,387,843-623-9401,https://crms.chesterfieldschools.org/,Neil Adams,,,26
2018,Chesterfield County School District,Chesterfield County School District,1301999,D,401 West Boulevard,Chesterfield,SC,29709,PK-12,7168,843-623-2175,https://www.chesterfieldschools.org/,Dr. J. Harrison Goodwin,Dr. J. Harrison Goodwin,Wesley R. Miles,495
2018,Clarendon School District One,Scott's Branch High School,1401001,H,9253 Alex Harvin Highway,9253 Alex Harvin Highway,SC,.,9-12,211,(803)574-2100,https://www.clarendon1.k12.sc.us/sbhs,Corey A. Burgess,,,19
2018,Clarendon School District One,St. Paul Elementary,1401005,E,9297 Alex Harvin Hwy,Summerton SC,SC,29148,3-6,238,803-574-2150,http://clarendon-spes.ss14.sharpschool.com/,Joaquin Brown,,,14
2018,Clarendon School District One,Scott's Branch Middle,1401020,M,9253 Alex Harvin Highway,Summerton,SC,29148,7-8,119,8035742100,http://clarendon-sbhs.ss14.sharpschool.com/,Corey Burgess,,,8
2018,Clarendon School District One,Summerton Early Childhood Center,1401022,P,8 S Church Street,Summerton,SC,29148,PK-2,196,(803) 485-2102,http://clarendon-secc.ss14.sharpschool.com/,Patricia R. Middleton,,,11
2018,Clarendon School District One,Clarendon School District One,1401999,D,12 South Church Street,Summerton,SC,29148,PK-12,764,803-485-2325,www.clarendon1.k12.sc.us,Mrs. Barbara R. Champagne,Mrs. Barbara R. Champagne,Mr. Tony Junious,52
2018,Clarendon District 2,Manning High School,1402007,H,2155 Paxville Highway,Manning,SC,29102,9-12,854,803-435-4417,https://sc02209526.schoolwires.net/Page/17,J. Preston Threatt,,,47
2018,Clarendon District 2,Manning Jr. High School,1402011,M,1101 W. L. Hamilton Road,Manning,SC,29102,7-8,417,803-435-8195,tard@csd2.org,Terrie T. Ard,,,29
2018,Clarendon District 2,Manning Primary,1402012,P,125 N. Boundary St.,"Manning, SC",SC,29102,2-3,396,803-435-2268,https://sc02209526.schoolwires.net/Domain/9,Brenda C. Clark,,,27
2018,Clarendon District 2,Manning Elementary,1402013,E,.,.,SC,.,4-6,672,.,.,Allyson H Goff,,,40
2018,Clarendon District 2,Manning Early Childhood Center,1402014,P,2759 Raccoon Road,Manning,SC,29102,PK-2,514,803-473-4744,www.clarendon2.k12.sc.us,"Otis Reed, Jr.",,,34
2018,Clarendon District 2,Phoenix Charter High School,1402610,H,"1423 Hotel Street
PO Box 170",Alcolu,SC,29001,9-12,34,803-505-6800,https://www.clarendon2.k12.sc.us/site/Default.aspx?PageID=19,Elease H. Fulton,,,4
2018,Clarendon District 2,Clarendon District 2,1402999,D,15 Major Drive,Manning,SC,29102,PK-12,2887,803-435-4435,clarendon2.k12.sc.us,John Tindal,John Tindal,Arthur J. Moyd Sr.,185
2018,Clarendon County School District Three,East Clarendon Middle / High School,1403016,H,1101 Pope Street,Turbeville,SC,29162,6-12,707,843-659-2185,eastclarendon.org,Jason Cook,,,41
2018,Clarendon County School District Three,East Clarendon Middle / High School,1403016,M,1101 Pope Street,Turbeville,SC,29162,6-12,707,843-659-2185,eastclarendon.org,Jason Cook,,,41
2018,Clarendon County School District Three,Walker Gamble Elementary School,1403019,E,2358 Walker Gamble Road,New Zion,SC,29111,PK-5,573,843-659-2102,www.walkergamble.com,Allen D. Kirby,,,39
2018,Clarendon County School District Three,Clarendon County School District Three,1403999,D,1177 Atkinson Street,1177 Atkinson Street,SC,.,PK-12,1280,8436592188,clarendon3.org,"Connie J. Dennis, Ph.D.","Connie J. Dennis, Ph.D.",Jason Newsome,80
2018,Colleton County School District,Colleton County High School,1501005,H,150 Cougar Nation Drive,Walterboro,SC,29488,9-12,1608,843-782-0031,http://cchs.colletonsd.org/,Dr. Melissa C. Crosby,,,95
2018,Colleton County School District,Bells Elementary School,1501006,E,12088 Bells Highway,Ruffin,SC,29475,PK-5,337,843-782-0012,http://www.bes.colletonsd.org/,Lauren Behie,,,22
2018,Colleton County School District,Black Street Early Childhood Center,1501008,P,256 Smith Street,Walterboro,SC,29488,PK-K,374,843-782-4516,http://bsecc.colletonsd.org/,Barbara Kulisek,,,23
2018,Colleton County School District,Cottageville Elementary School,1501011,E,648 Peirce Road,Cottageville,SC,29435,PK-5,533,843-782-4528,http://ces.colletonsd.org/,Janis D. Headden,,,33
2018,Colleton County School District,Forest Hills Elementary School,1501012,E,633 Hiers Corner,Walterboro,SC,29488,1-5,667,843-782-4512,fhecolletonsd.org,Amy Liebenrood,,,43
2018,Colleton County School District,Northside Elementary School,1501020,E,1929 Industrial Road,Walterboro,SC,29488,1-5,574,843-782-0015,http://nes.colletonsd.org/,Wilsey Hamilton,,,32
2018,Colleton County School District,Hendersonville Elementary,1501021,E,6089 Hendersonville Hwy,Walterboro,SC,29488,PK-5,374,843-782-0027,http://hes.colletonsd.org/,Marcella Glover,,,24
2018,Colleton County School District,Colleton County Middle School,1501022,M,1379 Tuskegee Airmen Drive,Walterboro,SC,29488,6-8,1257,843-782-0040,www.ccms.colletonsd.org,Matt Brantley,,,73
2018,Colleton County School District,Colleton County School District,1501999,D,213 N Jefferies Blvd,213 N Jefferies Blvd,SC,.,PK-12,5724,843-782-4510,www.colletonsd.org,Dr. Franklin L. Foster,Dr. Franklin L. Foster,Mr. Charles Murdaugh,358
2018,Darlington County School District,Hartsville Middle School,1601004,M,1427 Fourteenth Street,Hartsville,SC,29550,6-8,1033,843-857-3000,hmsdcsd.sharpschool.com,Brian Hickman,,,63
2018,Darlington County School District,Hartsville High School,1601005,H,701 Lewellyn Ave.,701 Lewellyn Ave.,SC,.,9-12,1211,843-8573700,http://hhs.dcsdschools.org/,Dr. Charlie Burry,,,73
2018,Darlington County School District,Lamar High School,1601006,H,216 North Darlington Ave,Lamar,SC,29069,9-12,273,843-326-7500,lhsdcsd.sharpschool.com,Kathy B. Gainey,,,18
2018,Darlington County School District,Spaulding Middle School,1601010,M,400 E. Cartersville Hwy.,Lamar,SC,29069,6-8,258,(843) 326-7625,http://spm.dcsdschools.org/,C. Nicole Jones,,,16
2018,Darlington County School District,Brockington Elementary Magnet School For Science And Technology,1601013,E,413 Brockington Road,Darlington,SC,29532,3-5,455,843-398-2500,http://bes.dcsdschools.org/,Mrs. Stephanie H. Bridges,,,27
2018,Darlington County School District,Jl Cain Elementary,1601014,P,607 First Street,Darlington,SC,29532,PK-2,274,843-398-2450,http://jlc.dcsdschools.org/,Carla Watford,,,19
2018,Darlington County School District,Carolina Elementary School,1601015,E,719 W.Carolina Avenue,"Hartsville, SC",SC,29550,1-5,261,843-332-1472,http://ces.dcsdschools.org/,Donna R. Barrett,,,17
2018,Darlington County School District,Lamar Elementary School,1601016,P,214 North Darlington Street,Lamar,SC,29069,PK-2,302,843-326-7575,lesdcsd.sharpschool.com,Garry Flowers,,,22
2018,Darlington County School District,North Hartsville Elementary School,1601017,E,110 School Drive,Hartsville,SC,29550,1-5,659,[843-857-3200],http://nhe.dcsdschools.org,Kristi Austin,,,38
2018,Darlington County School District,Pate Elementary School,1601018,P,1010 Indian Branch Road,Darlington,SC,.,PK-2,382,843-398-5070,pes.dcsdschools.org,Emily Lunn,,,24
2018,Darlington County School District,Rosenwald Elementary/Middle School,1601020,E,508 Church St.,Society Hill,SC,29593,PK-8,151,843-398-2700,http://remsdcsd.sharpschool.com/,Kimberly S. Mason,,,12
2018,Darlington County School District,Rosenwald Elementary/Middle School,1601020,M,508 Church St.,Society Hill,SC,29593,PK-8,151,843-398-2700,http://remsdcsd.sharpschool.com/,Kimberly S. Mason,,,12
2018,Darlington County School District,Spaulding Elementary School,1601023,E,204 E. Pearl Street,Lamar,SC,29069,3-5,245,843-326-7666,http://spe.dcsdschools.org/,Jacqueline Lynn,,,11
2018,Darlington County School District,Brunson-Dargan Elementary School,1601024,E,400 Wells Street,Darlington,SC,29532,3-5,237,843-398-2533,bde.dcsdschools.org,Ada O. Sindab,,,20
2018,Darlington County School District,St. John's Elementary,1601026,E,140 Park St.,Darlington,SC,29532,PK-5,632,843-398-5130,www.darlington.k12.sc.us,"Karen E. Kinloch, Ed.D.",,,43
2018,Darlington County School District,Thornwell School For The Arts,1601027,E,437 West Carolina Avenue,Hartsville,SC,29550,1-5,349,843-857-3090,http://tes.dcsdschools.org,Dr. Lilkenya R. Jenkins,,,24
2018,Darlington County School District,West Hartsville Elementary,1601028,E,214 Clyde Road,Hartsville,SC,29550,4-5,206,843-857-3270,whe.dcsdschools.org,Julie Jones Mahn,,,13
2018,Darlington County School District,Washington Street Elementary School,1601029,P,325 West Washington Street,Hartsville,SC,29550,1-3,296,843-383-3141,wesdcsd.sharpschool.com,Tara J. King,,,23
2018,Darlington County School District,Darlington High,1601030,H,525 Spring Street,Darlington,SC,29532,9-12,1141,843-398-2730,http://dhsdcsd.sharpschool.com/,Cortney Gehrke,,,76
2018,Darlington County School District,Darlington Middle School,1601031,M,150 Pinedale Drive,150 Pinedale Drive,SC,.,6-8,967,843-398-5088,http://dms.dcsdschools.org/,Eddie L. Shuler,,,59
2018,Darlington County School District,Southside Early Childhood Center,1601032,P,1615 Blanding Drive,Hartsville,SC,29550,PK-K,400,843-857-3310,http://sse.dcsdschools.org/home.aspx,Patricia Ann Toney,,,23
2018,Darlington County School District,"Mayo High School For Math, Science & Technology",1601033,H,405 Chestnut Street,Darlington,SC,29532,9-12,286,843-398-2650,http://mhs.dcsdschools.org/,Arlene B. Wallace,,,20
2018,Darlington County School District,Darlington County School District,1601999,D,120 E Smith Avenue,Darlington,SC,29532,PK-12,10018,(843) 398 - 5100,http://www.darlington.k12.sc.us,"Dr. Willie Boyd, Sr., Interim Superintendent","Dr. Willie Boyd, Sr., Interim Superintendent","Mr. James O. Morphis, III",657
2018,Dillon District Three,Latta High School,1703019,H,618 North Richardson Street,Latta,SC,29565,9-12,498,843-752-5751,http://www.dillon3.k12.sc.us/LHS/,Leigh Darby Sloan,,,26
2018,Dillon District Three,Latta Middle School,1703021,M,602 North Richardson Street,Latta,SC,29565,5-8,486,843-752-7117,www.dillon3.k12.sc.us,Debra P. Morris,,,27
2018,Dillon District Three,Latta Elementary School,1703024,E,300 Viking Drive,Latta,SC,29565,PK-4,697,843-752-5295,www.dillon3.k12.sc.us,Dollie R. Morrell,,,39
2018,Dillon District Three,Dillon District Three,1703999,D,205 King St.,Latta,SC,29565,PK-12,1681,843-752-7101,Dillon3.k12.sc.us,"Dr. John M. Kirby, Jr.","Dr. John M. Kirby, Jr.",Kyle Berry,92
2018,Dillon School District Four,Lake View High School,1704002,H,401 East Third Avenue,"Lake View, SC",SC,29536,6-12,524,843-759-3009,www.dillon.k12.sc.us/schools/lake_view_high_school_/,Edison Arnette,,,34
2018,Dillon School District Four,Lake View High School,1704002,M,401 East Third Avenue,"Lake View, SC",SC,29536,6-12,524,843-759-3009,www.dillon.k12.sc.us/schools/lake_view_high_school_/,Edison Arnette,,,34
2018,Dillon School District Four,Lake View Elementary School,1704003,E,"1311 Scott Street
PO Box 685",Lake View,SC,29563,PK-5,379,843-759-3003,www.dillon.k12.sc.us,Kimberly Walsh,,,21
2018,Dillon School District Four,Dillon High School,1704005,H,1730 Hwy 301 North,Dillon,SC,29536,9-12,875,843-774-1230,http://www.dillon.k12.sc.us/,Timothy Gibbs,,,51
2018,Dillon School District Four,East Elementary School,1704007,P,901 East Harrison Street,Dillon,SC,29536,PK-3,485,843-774-1222,http://www.dillon.k12.sc.us/cms/One.aspx?portalId=83510&pageId=216208,Shannon B. Berry,,,25
2018,Dillon School District Four,South Elementary School,1704008,P,900 Patriot Street,Dillon,SC,29536,PK-3,266,843-774-1210,http://www.dillon.k12.sc.us/,Jan Powers-Penuel,,,14
2018,Dillon School District Four,Gordon Elementary School,1704009,E,926 Perry Avenue,Dillon,SC,29501,4-5,521,843-774-1227,http://www.dillon.k12.sc.us/cms/One.aspx?portalId=83510&pageId=216215,"Famon V. Whitfield, III",,,28
2018,Dillon School District Four,Dillon Middle School,1704010,M,1803 Joan Dr.,Dillon,SC,29536,6-8,708,843-774-1212,www.dillon.k12.sc.us,Rodney Cook,,,42
2018,Dillon School District Four,Stewart Heights Elementary,1704011,P,1001 West Calhoun Street,Dillon,SC,29536,PK-3,393,843-774-1219,www.dillon.k12.sc.us,Dr. Wendy C. Pace,,,24
2018,Dillon School District Four,Dillon School District Four,1704999,D,1738 Highway 301 North,Dillon,SC,29536,PK-12,4151,843-774-1200,www.dillon.k12.sc.us,D. Ray Rogers,D. Ray Rogers,Ethel Taylor,239
2018,Dorchester School District Two,Summerville High School,1802006,H,1101 Boone Hill Road,Summerville,SC,29483,9-12,3065,843-873-6460,http://shs.ddtwo.org,Kenneth Farrell,,,165
2018,Dorchester School District Two,Knightsville Elementary School,1802007,E,847 Orangeburg Road,Summerville,SC,29483,PK-5,757,843-873-4851,http://kes.ddtwo.org,Claire B. Sieber,,,53
2018,Dorchester School District Two,Summerville Elementary School,1802009,E,835 South Main Street,Summerville,SC,29483,PK-5,539,843-873-2372,http://ses.ddtwo.org,Katie Barker,,,35
2018,Dorchester School District Two,James H. Spann Elementary School,1802010,E,901 John McKissick Way,Summerville,SC,29483,PK-5,685,843-873-3050,http://spann.ddtwo.org,Shane O. Sanford,,,49
2018,Dorchester School District Two,Alston Middle School,1802011,M,500 Bryan Street,Summerville,SC,29483,6-8,807,843-873-3890,http://ams.ddtwo.org,Thad Schmenk,,,53
2018,Dorchester School District Two,Rollings Middle School Of The Arts,1802012,M,1635 Beech Hill Road,Summerville,SC,29485,6-8,663,843-873-3610,http://rmsa.ddtwo.org,Dr. Kathy Sobolewski,,,40
2018,Dorchester School District Two,Newington Elementary School,1802013,E,10 King Charles Circle,Summerville,SC,29485,PK-5,925,843-871-3230,https://NES.ddtwo.org,Camilla Groome,,,58
